causa,nivel,frecuencia,nivel_probabilidad,origen
EFECTO TOXICO DEL CONTACTO CON ANIMALES VENENOSOS: EFECTO TOXICO DEL CONTACTO CON OTROS ANIMALES MARINOS,1,3.0,0.8,claude
DEFECTO DE LA COAGULACIÓN POSTPARTO,2,3.0,0.8,claude
"BOCA SECA, NO ESPECIFICADA",1,3.0,0.95,claude
CUERPO EXTRAÑO EN LA URETRA,2,3.0,0.8,claude
"CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE LA PIEL, LUGAR NO ESPECIFICADO",1,3.0,0.8,claude
"FRACTURA DEL CUELLO, PARTE NO ESPECIFICADA",2,3.0,0.95,claude
OTROS TRASTORNOS EMOCIONALES EN LA NIÑEZ,1,3.0,0.8,claude
OTRAS DEFICIENCIAS DE VITAMINAS,1,3.0,0.95,claude
TRASTORNOS DEL METABOLISMO DE LOS MINERALES,1,3.0,0.8,claude
"OTRAS COMPLICACIONES DE LA ATENCION MEDICA Y QUIRURGICA, NO CLASIFICADAS EN OTRA PARTE",2,3.0,0.8,claude
OTROS PRURITOS,1,3.0,0.95,claude
OTROS PROBLEMAS RELACIONADOS CON EL AMBIENTE SOCIAL,1,3.0,0.8,claude
SEPTICEMIA DEBIDA A SALMONELLA,3,3.0,1.0,manual
EFECTOS ADVERSOS DE OTROS ANALGÉSICOS Y ANTIPIRÉTICOS,1,3.0,0.8,claude
ENVENENAMIENTO POR OTROS AGENTES Y LOS NO ESPECIFICADOS QUE AFECTAN PRINCIPALMENTE EL SISTEMA CARDIOVASCULAR,2,3.0,0.8,claude
"MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, CALLES Y CARRETERAS",1,3.0,0.95,claude
OBSERVACION POR SOSPECHA DE ENFERMEDAD O AFECCION,1,3.0,0.95,claude
"AGRESIÓN CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, CALLES Y CARRETERAS",2,3.0,0.8,claude
PRUEBA DE ALCOHOL O DROGAS EN LA SANGRE,1,3.0,0.95,claude
EMBARAZO PROLONGADO,2,3.0,0.8,claude
OTITITS EXTERNA EN ENFERMEDADES VÍRALES CLASIFICADAS EN OTRA PARTE,1,3.0,0.8,claude
NÓDULOS DE BOUCHARD (CON ARTROPATÍA),1,3.0,0.8,claude
"ASCARIASIS, NO ESPECIFICADA",1,3.0,0.95,claude
ATROFIAS SISTEMICAS QUE AFECTAN PRIMARIAMENTE EL SISTEMA NERVIOSO CENTRAL EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,3,3.0,0.8,claude
AUSENCIA ADQUIRIDA DE OTRAS PARTES DEL TUBO DIGESTIVO,2,3.0,0.8,claude
ARTROGRIPOSIS MÚLTIPLE CONGÉNITA,2,3.0,0.8,claude
EFECTO TOXICO DE DISOLVENTES ORGANICOS: PRODUCTOS DEL PETROLEO,2,3.0,0.8,claude
"HEMATURIA RECURRENTE Y PERSISTENTE, LESIONES GLOMERULARES FOCALES Y SEGMENTARIAS",2,3.0,0.8,claude
HEMIPLEJIA INFANTIL,2,3.0,0.8,claude
IRIDOCICLITIS EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE,2,3.0,0.8,claude
"CONTACTO TRAUMÁTICO CON ESCORPIÓN, LUGAR NO ESPECIFICADO",1,3.0,0.8,claude
"CONTACTO TRAUMÁTICO CON ESCORPIÓN, OTRO LUGAR ESPECIFICADO",1,3.0,0.8,claude
OTRAS ATROFIAS SISTÉMICAS QUE AFECTAN EL SISTEMA NERVIOSO CENTRAL EN ENFERMEDAD NEOPLÁSICA,3,3.0,0.8,claude
CONTACTO CON Y EXPOSICIÓN A ENFERMEDADES INFECCIOSAS INTESTINALES,1,3.0,0.8,claude
ENFERMEDADES REUMATICAS DE LA VALVULA AORTICA,2,3.0,0.8,claude
ARTRITIS EN LA ENFERMEDAD DE LYME,1,3.0,0.8,claude
"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, ÁREAS DE DEPORTE Y ATLETISMO",2,3.0,0.8,claude
"MUCORMICOSIS, SIN OTRA ESPECIFICACIÓN",3,3.0,0.8,claude
TRAUMATISMO POR APLASTAMIENTO DEL MUSLO,2,3.0,0.8,claude
"TRASTORNO DE LA ÓRBITA, NO ESPECIFICADO",1,3.0,0.8,claude
EFECTO TÓXICO DE INSECTICIDAS HALOGENADOS,2,3.0,0.8,claude
DEFICIENCIA DE COBRE,1,3.0,0.8,claude
"PERSONA LESIONADA EN ACCIDENTE DE TRANSITO, DE VEH",1,3.0,0.528619588470942,modelo
PROCEDIMIENTO NO REALIZADO POR CONTRAINDICACIÓN,1,3.0,0.8,claude
PASTEURELOSIS,1,3.0,0.8,claude
SECUELAS DE TUBERCULOSIS DEL SISTEMA NERVIOSO CENTRAL,2,3.0,0.8,claude
SEPSIS DEBIDA A ESTAFILOCOCO NO ESPECIFICADO,3,3.0,0.95,claude
OTRAS ENFERMEDADES DE TRANSMISION SEXUAL NO CLASIF,1,3.0,0.8,claude
EFECTO TÓXICO DE OTRAS SUSTANCIAS NOCIVAS ESPECIFICADAS INGERIDAS COMO ALIMENTO,1,3.0,0.8,claude
"CONTACTO TRAUMÁTICO CON ARAÑAS VENENOSAS, OTRO LUGAR ESPECIFICADO",1,3.0,0.8,claude
TUMOR MALIGNO DEL OJO Y SUS ANEXOS,3,3.0,0.95,claude
HEMORROIDES Y TROMBOSIS VENOSA PERIANAL,1,3.0,0.8,claude
EMBOLIA GASEOSA (TRAUMÁTICA),3,3.0,0.8,claude
TUMOR MALIGNO DE LA PLACENTA,3,3.0,0.95,claude
TRASTORNO DE DOLOR PERSISTENTE SOMATOMORFO,1,3.0,0.8,claude
EFECTO TÓXICO DEL ETANOL,1,3.0,0.8,claude
TRAUMATISMO POR APLASTAMIENTO DE OTRAS PARTES DEL CUELLO,2,3.0,0.8,claude
SEPSIS DEBIDA A CANDIDA,3,3.0,0.95,claude
ENFERMEDAD CIFOSCOLIÓTICA DEL CORAZÓN,2,3.0,0.8,claude
ENCEFALITIS ENTEROVIRAL (G05.1*),3,3.0,0.8,claude
"OCUPANTE DE AUTOMÓVIL LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS SIN MOTOR, OCUPANTE NO ESPECIFICADO DE AUTOMÓVIL, LESIONADO EN ACCIDENTE DE TRÁNSITO",2,3.0,0.8,claude
"TRASTORNOS NO ESPECIFICADOS, EMOCIONALES Y DEL COMPORTAMIENTO, QUE APARECEN HABITUALMENTE EN LA NIÑEZ Y EN LA ADOLESCENCIA",1,3.0,0.8,claude
AFECCIONES RESPIRATORIAS DEBIDAS A OTROS AGENTES EXTERNOS,1,3.0,0.8,claude
TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,1,3.0,0.8,claude
EFECTO TÓXICO DE ÁCIDOS CORROSIVOS Y SUSTANCIAS ÁCIDAS SIMILARES,3,3.0,1.0,manual
OCLUSION Y ESTENOSIS DE LAS ARTERIAS PRECEREBRALES SIN OCASIONAR INFARTO CEREBRAL,3,3.0,1.0,manual
OTROS TRASTORNOS DE LOS MOVIMIENTOS BINOCULARES,1,3.0,1.0,manual
"CONTACTO TRAUMÁTICO CON OTROS ANIMALES VENENOSOS ESPECIFICADOS, LUGAR NO ESPECIFICADO",2,3.0,1.0,manual
INTOXICACIÓN ALIMENTARIA POR CLENBUTEROL,2,3.0,1.0,manual
FÍSTULA DEL APÉNDICE,2,3.0,1.0,manual
OTROS TRASTORNOS DEL METABOLISMO DE LOS AMINOACIDOS,3,3.0,1.0,manual
MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS,2,3.0,1.0,manual
PERIARTRITIS DE LA MUÑECA,1,3.0,1.0,manual
"COMPLICACIONES CONSECUTIVAS AL ABORTO, AL EMBARAZO ECTOPICO Y AL EMBARAZO MOLAR",2,3.0,1.0,manual
"ENFISEMA INTERSTICIAL Y AFECCIONES RELACIONADAS, ORIGINADAS EN EL PERIODO PERINATAL",2,3.0,0.8,claude
TUMOR MALIGNO DEL PISO DE LA BOCA,3,3.0,1.0,manual
CANDIDIASIS DE OTRAS LOCALIZACIONES UROGENITALES,1,3.0,1.0,manual
TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN MÚLTIPLES REGIONES DEL (DE LOS) MIEMBRO(S) INFERIOR(ES),3,3.0,1.0,manual
DISPLASIA CONDROECTODÉRMICA,3,3.0,1.0,manual
OTRAS FORMAS ESPECIFICADAS DE TEMBLOR,1,3.0,1.0,manual
ENVENENAMIENTO POR GLUCOCORTICOIDES Y ANÁLOGOS SINTÉTICOS,2,3.0,0.8,claude
TRAUMATISMO DE OTROS VASOS SANGUÍNEOS A NIVEL DEL PIE Y DEL TOBILLO,2,3.0,0.8,claude
PARTO PREMATURO SIN TRABAJO DE PARTO ESPONTÁNEO,2,3.0,0.95,claude
PARAPLEJIA ESPASTICA HEREDITARIA,2,3.0,0.8,claude
"MORDEDURA O APLASTAMIENTO POR OTROS REPTILES, INSTITUCIÓN RESIDENCIAL",1,3.0,0.8,claude
BURSITIS GONOCOCICA (A54.4Å),2,3.0,1.0,manual
"MARCAS RESIDUALES EN LA PIEL, DE HEMORROIDES",1,3.0,1.0,manual
PROBLEMAS RELACIONADOS CON OTRAS CIRCUNSTANCIAS PSICOSOCIALES,1,3.0,0.8,claude
ANEMIA REFRACTARIA CON SIDEROBLASTOS EN FORMA DE ANILLO,3,3.0,0.8,claude
"PRODUCTO ÚNICO, NACIDO FUERA DE HOSPITAL",2,3.0,0.8,claude
"CICLISTA LESIONADO POR COLISIÓN CON OBJETO ESTACIONADO O FIJO, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHÍCULO",2,3.0,0.8,claude
DISTONIA BUCOFACIAL IDIOPATICA,1,3.0,0.8,claude
DISPLASIA ECTODÉRMICA (ANHIDRÓTICA),1,3.0,0.8,claude
EFECTO TOXICO DE OTRAS SUSTANCIAS Y LAS NO ESPECIFICADAS: EFECTO TOXICO DE SUSTANCIA NO ESPECIFICADA,2,3.0,0.6,claude
"OCUPANTE DE TRANVÍA LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR, EN ACCIDENTE NO DE TRÁNSITO",2,3.0,0.8,claude
INTOXICACIÓN ALIMENTARIA DEBIDA A BACILLUS CEREUS,1,3.0,0.8,claude
ERITEMA INFECCIOSO (QUINTA ENFERMEDAD),1,3.0,0.95,claude
SEPTICEMIA DEBIDA A OTROS ORGANISMOS GRAMNEGATIVOS,3,3.0,1.0,manual
CONTACTO CON Y EXPOSICIÓN AL VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH],1,3.0,1.0,manual
"TRASTORNO POR TIC, NO ESPECIFICADO",1,3.0,1.0,manual
OTROS ORIFICIOS ARTIFICIALES DE LAS VÍAS URINARIAS,1,3.0,1.0,manual
LECTURA DE PRESIÓN BAJA NO ESPECÍFICA,1,3.0,1.0,manual
REOVIRUS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPÍTULOS,1,3.0,1.0,manual
ESTENOSIS SUBGLÓTICA CONGÉNITA,2,3.0,1.0,manual
CORAZÓN TRIAURICULAR,3,3.0,1.0,manual
"CICLISTA LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE, Y EN LOS NO ESPECIFICADOS.",2,3.0,1.0,manual
GOLPE CONTRA O GOLPEADO POR EQUIPO PARA DEPORTES,2,3.0,1.0,manual
"INFECCIONES RESPIRATORIAS, NO CLASIFICADAS EN OTRO SITIO",1,3.0,1.0,manual
LEPTOSPIROSIS,2,3.0,1.0,manual
ILEO MECONIAL,2,3.0,0.8,claude
"TRASTORNOS DEL MOVIMIENTO BINOCULAR, NO ESPECIFICADO",1,3.0,0.8,claude
OTITITS EXTERNA EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE,1,3.0,0.8,claude
"AMPUTACIÓN TRAUMÁTICA DE UN PIE Y LA OTRA PIERNA [CUALQUIER NIVEL, EXCEPTO PIE]",3,3.0,0.95,claude
OTRAS MALFORMACIONES CONGÉNITAS DEL PULMÓN,2,3.0,0.8,claude
ARTRESIA DE LAS COANAS,2,3.0,0.8,claude
"SÍNDROME NEFRÍTICO RÁPIDAMENTE PROGRESIVO, ENFERMEDAD POR DEPÓSITOS DENSOS",3,3.0,0.8,claude
"EFECTO TOXICO DE OTROS GASES, HUMOS Y VAPORES",2,3.0,0.8,claude
ENVENENAMIENTO POR ANTIBIÓTICOS ANTIMICÓTICOS USADOS SISTÉMICAMENTE,2,3.0,0.8,claude
AUSENCIA ADQUIRIDA DE MANO Y MUÑECA,2,3.0,0.8,claude
"SÍNDROME DE ASPIRACIÓN NEONATAL, SIN OTRA ESPECIFICACIÓN",2,3.0,0.8,claude
ANORMALIDADES DE LA DINAMICA DEL TRABAJO DE PARTO,2,3.0,0.8,claude
PETROSITIS,2,3.0,0.8,claude
"COMPLICACIÓN MECÁNICA DE OTROS DISPOSITIVOS PROTÉSICOS, IMPLANTES E INJERTOS INTERNOS ESPECIFICADOS",2,3.0,0.8,claude
TIÑA IMBRICADA [TINEA IMBRICATA],1,3.0,0.95,claude
ATROFIA DEL REBORDE ALVEOLAR DESDENTADO,1,3.0,0.8,claude
SÍNDROME DE DOLOR REGIONAL COMPLEJO TIPO I,2,3.0,0.8,claude
FRACTURA DE OTRAS PARTES DEL CUELLO,2,3.0,0.95,claude
"ÚLCERA GASTROYEYUNAL, AGUDA SIN HEMORRAGIA NI PERFORACIÓN",1,3.0,0.8,claude
HIPOXIA INTRAUTERINA,2,3.0,0.8,claude
OTROS TRASTORNOS DE LA PIGMENTACION,1,3.0,0.8,claude
TUMOR MALIGNO DE LA GLÁNDULA SUBLINGUAL,3,3.0,0.95,claude
TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DE LA PIERNA,2,3.0,0.8,claude
"EQUINOCOCOSIS DEL HÍGADO, NO ESPECIFICADA",2,3.0,0.8,claude
"NIVEL ANORMAL DE ENZIMAS EN SUERO, NO ESPECIFICADO",1,3.0,0.8,claude
"DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, DE INTENCIÓN NO DETERMINADA, CALLES Y CARRETERAS",2,3.0,0.8,claude
DISPONÍA BUCOFACIAL IDIOPÁTICA,1,3.0,0.8,claude
DISPLASIA DISTRÓFICA,2,3.0,0.8,claude
NEUMONÍA DEBIDA A VARICELA,2,3.0,0.8,claude
TRASTORNOS HIPERCINETICOS,1,3.0,0.8,claude
HISTORIA FAMILIAR DE ASMA Y DE OTRAS ENFERMEDADES CRÓNICAS DE LAS VÍAS RESPIRATORIAS INFERIORES,1,3.0,0.95,claude
VULVITIS SUBAGUDA Y CRÓNICA,1,3.0,0.8,claude
COMPLICACIONES EN EL INTENTO DE INTRODUCCIÓN DEL EMBRIÓN EN LA TRANSFERENCIA DE EMBRIONES,2,3.0,0.8,claude
OTRAS FIEBRES ESPECIFICADAS,1,3.0,0.8,claude
"FETO Y RECIÉN NACIDO AFECTADOS POR ANESTESIA Y ANALGESIA MATERNA EN EL EMBARAZO, TRABAJO DE PARTO Y EN EL PARTO",2,3.0,0.8,claude
MALA POSICIÓN DEL URÉTER,2,3.0,0.8,claude
FETO Y RECIEN NACIDO AFECTADOS POR CORIOAMNIONITIS,2,3.0,0.8,claude
FASCICULACIÓN,1,3.0,0.8,claude
OTRAS ANOMALIAS CONGENITAS DEL (DE LOS) MIEMBRO(S),2,3.0,0.8,claude
"ABORTO ESPONTÁNEO INCOMPLETO, COMPLICADO POR EMBOLIA",2,3.0,0.8,claude
ANENCEFALIA Y MALFORMACIONES CONGENITAS SIMILARES,3,3.0,0.8,claude
ACNÉ INFANTIL,1,3.0,0.95,claude
TRABAJO DE PARTO Y PARTO COMPLICADOS POR OTRAS EVIDENCIAS DE SUFRIMIENTO FETAL,2,3.0,0.8,claude
"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A OTRAS DROGAS QUE ACTÚAN SOBRE EL SISTEMA NERVIOSO AUTÓNOMO, VIVIENDA",2,3.0,0.8,claude
"TRASTORNO DEL METABOLISMO DE LOS GLUCOSAMINOGLICANOS, NO ESPECIFICADO",1,3.0,0.8,claude
"TRASTORNO DEL METABOLISMO DE LOS AMINOÁCIDOS AROMÁTICOS, NO ESPECIFICADO",1,3.0,0.8,claude
ARTRITIS JUVENIL EN LA COLITIS ULCERATIVA,2,3.0,0.8,claude
TRAUMATISMO DE OTROS NERVIOS Y DE LOS NO ESPECIFICADOS DEL CUELLO,2,3.0,0.8,claude
ABSCESO AMEBIANO DEL CEREBRO (G07*),3,3.0,0.8,claude
HIPOTERMIA,1,3.0,0.8,claude
FIEBRE RECURRENTE TRANSMITIDA POR GARRAPATAS,1,3.0,0.8,claude
ESPONDILOPATIAS EN ENFERMEDADES CLASIFICADAS EN OT,1,3.0,0.8,claude
"LIPODISTROFIA, NO CLASIFICADA EN OTRA PARTE",1,3.0,0.8,claude
NECESIDAD DE INMUNIZACIÓN CONTRA LA POLIOMIELITIS,1,3.0,0.95,claude
VIOLENCIA FÍSICA,2,3.0,0.8,claude
OTRAS HEMORRAGIAS Y LACERACIONES INTRACRANEALES DEBIDAS A TRAUMATISMO DEL NACIMIENTO,3,3.0,0.8,claude
TRASTORNOS DEL METABOLISMO DE LA ORNITINA,1,3.0,0.8,claude
"OTROS PARTOS ÚNICOS ASISTIDOS, DE NALGAS",2,3.0,0.95,claude
SARCOMA DE KAPOSI DE OTROS SITIOS ESPECIFICADOS,3,3.0,0.95,claude
"EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS, VIVIENDA",1,3.0,0.8,claude
MENINGITIS DEBIDA A HERPES ZOSTER (G02.0*),3,3.0,0.8,claude
OTRAS GANGLIOSIDOSIS,2,3.0,0.8,claude
"TRASTORNOS DEL HUMOR [AFECTIVOS], ORGÁNICOS",1,3.0,0.8,claude
TRAUMATISMO DE LA ARTERIA AXILAR,2,3.0,0.8,claude
TRASTORNOS DEL NERVIO OPTICO [II PAR] Y DE LAS VIAS OPTICAS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,2,3.0,0.8,claude
"TUMOR MALIGNO DEL LABIO INFERIOR, CARA EXTERNA",3,3.0,0.95,claude
OTRAS FALLAS DE LA COORDINACION Y LAS NO ESPECIFICADAS,1,3.0,0.8,claude
OTROS TRASTORNOS DE LA IDENTIDAD DE GÉNERO,1,3.0,0.8,claude
OTROS TRASTORNOS DE LA MAMA Y LOS NO ESPECIFICADOS ASOCIADOS CON EL PARTO,2,3.0,0.8,claude
ANOMALIAS DENTOFACIALES (INCLUSO LA MALOCLUSION),1,3.0,0.8,claude
"SÍNDROME NEFRÍTICO RÁPIDAMENTE PROGRESIVO, GLOMERULONEFRITIS DIFUSA EN MEDIA LUNA",3,3.0,0.8,claude
"RETRASO MENTAL LEVE, OTROS DETERIOROS DEL COMPORTAMIENTO",1,3.0,0.8,claude
ALOPECIA CICATRICIAL [PERDIDA CICATRICIAL DEL PELO],1,3.0,0.8,claude
OTROS TRASTORNOS DE LA TROMPA DE EUSTAQUIO,1,3.0,0.8,claude
"INFECCIÓN Y REACCIÓN INFLAMATORIA DEBIDAS A OTROS DISPOSITIVOS PROTÉSICOS, IMPLANTES E INJERTOS ORTOPÉDICOS INTERNOS",2,3.0,0.8,claude
HISTORIA PERSONAL DE ALERGIA A SULFONAMIDAS,1,3.0,0.95,claude
NEUROMA DE MUÑÓN DE AMPUTACIÓN,2,3.0,0.8,claude
"EFECTO TÓXICO DE GASES, HUMOS Y VAPORES NO ESPECIFICADOS",2,3.0,0.8,claude
TRAUMATISMO DE VASO SANGUÍNEO NO ESPECIFICADO A NIVEL DE LA CADERA Y DEL MUSLO,2,3.0,0.8,claude
TRASTORNOS DE LAS UÑAS EN ENFERMEDADES CLASIFICADA,1,3.0,0.8,claude
PORTADOR DE FIEBRE TIFOIDEA,1,3.0,0.8,claude
OTRAS ALTERACIONES DE LA SENSIBILIDAD CUTÁNEA Y LAS NO ESPECIFICADAS,1,3.0,0.8,claude
LIQUEN PLANO SUBAGUDO (ACTIVO),1,3.0,0.8,claude
FIEBRE DE ORIGEN DESCONOCIDO,1,3.0,0.8,claude
"CICLISTA NO ESPECIFICADO LESIONADO POR COLISIÓN CON OTROS VEHÍCULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRÁNSITO",2,3.0,0.8,claude
TRAUMATISMOS MULTIPLES DEL ANTEBRAZO,2,3.0,0.8,claude
COCCIDIOIDOMICOSIS DISEMINADA,3,3.0,0.8,claude
"POLINEUROPATIA EN OTRAS ENFERMEDADES ENDOCRINAS Y METABOLICAS (E00-E07Å, E15-E16Å, E20-E34Å, E70-E89Å)",1,3.0,0.8,claude
NEUROPATIA HEREDITARIA E IDIOPATICA,1,3.0,0.8,claude
NECESIDAD DE INMUNIZACION CONTRA OTRAS ENFERMEDADE,1,3.0,0.95,claude
POLINEUROPATIA DEBIDA A OTRO AGENTE TOXICO,1,3.0,0.8,claude
NECESIDAD DE INMUNIZACIÓN CONTRA LA HEPATITIS VIRAL,1,3.0,0.95,claude
"LUXACION, ESGUINCE Y TORCEDURA DE ARTICULACIONES Y LIGAMENTOS DEL TORAX",2,3.0,0.8,claude
OTRAS FIEBRES VIRALES ESPECIFICADAS TRANSMITIDAS POR ARTRÓPODOS,1,3.0,0.8,claude
"TRASTORNO AFECTIVO BIPOLAR, NO ESPECIFICADO",1,3.0,0.8,claude
"PERITONITIS PÉLVICA CRÓNICA, FEMENINA",2,3.0,0.8,claude
OTRAS ENFERMEDADES ESPECIFICADAS DEBIDAS A PROTOZOARIOS,1,3.0,0.8,claude
ERITRASMA,1,3.0,0.95,claude
"AHOGAMIENTO Y SUMERSIÓN CONSECUTIVOS A CAÍDA EN UNA PISCINA, VIVIENDA",2,3.0,0.8,claude
"SINDROME DE ASPIRACION NEONATAL, SIN OTRA ESPECIFICACION",2,3.0,0.8,claude
ISQUEMIA MIOCÁRDICA TRANSITORIA DEL RECIÉN NACIDO,3,3.0,0.8,claude
HIPERCAROTINEMIA,1,3.0,0.95,claude
"CORROSIÓN DE SEGUNDO GRADO, REGIÓN DEL CUERPO NO ESPECIFICADA",2,3.0,0.8,claude
MICROFTALMÍA,2,3.0,0.8,claude
ESTUPOR,2,3.0,0.8,claude
EXAMEN DE PESQUISA ESPECIAL PARA TUMOR DE SITIO NO ESPECIFICADO,1,3.0,0.95,claude
MONONEUROPATIA DIABETICA (E10-E14Å COMO CUARTO CARACTER COMUN .4),1,3.0,0.8,claude
MIELITIS NECROTIZANTE SUBAGUDA,3,3.0,0.8,claude
"MONOPLEJÍA, NO ESPECIFICADA",2,3.0,0.8,claude
ALOPECIA ANDROGENA,1,3.0,0.95,claude
DISFAGIA SIDEROPÉNICA,1,3.0,0.8,claude
"ENVENENAMIENTO POR DIURETICOS Y OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS NO ESPECIFICADAS: MINERALOCORTICOIDES Y SUS ANTAGONISTAS",2,3.0,0.8,claude
"OSTEOMALACIA DEL ADULTO, NO ESPECIFICADA",1,3.0,0.8,claude
OFTALMOPLEJÍA SUPRANUCLEAR PROGRESIVA [STEELE-RICHARDSON-OLSZEWSKI],3,3.0,0.8,claude
"TUMOR MALIGNO PLURIGLANDULAR, NO ESPECIFICADO",3,3.0,0.95,claude
TRASTORNO HIPERACTIVO ASOCIADO CON RETRASO MENTAL Y MOVIMIENTOS ESTEREOTIPADOS,1,3.0,0.8,claude
OTROS CAMBIOS AGUDOS ESPECIFICADOS DE LA PIEL DEBIDOS A RADIACIÓN ULTRAVIOLETA,1,3.0,0.8,claude
"DISPARO DE ARMA CORTA, CALLES Y CARRETERAS",2,3.0,0.8,claude
OTROS DEFECTOS POR REDUCCIÓN DE MIEMBRO(S) NO ESPECIFICADO(S),2,3.0,0.8,claude
FÍSTULA ARTERIA HEPÁTICA-VENA PORTA,3,3.0,0.8,claude
LINFOGRANULOMA (VENÉREO) POR CLAMIDIAS,1,3.0,0.8,claude
TRAUMATISMO DEL NERVIO RADIAL A NIVEL DEL ANTEBRAZO,2,3.0,0.8,claude
"SECUELAS DE ENVENENAMIENTOS POR DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS",1,3.0,0.8,claude
ENVENENAMIENTO POR NARCOTICOS Y PSICODISLEPTICOS (ALUCINOGENOS),2,3.0,0.8,claude
CICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION,2,3.0,0.8,claude
URTICARIA SOLAR,1,3.0,0.95,claude
ESPINA BIFIDA,2,3.0,0.8,claude
OTROS TRASTORNOS FLICTENULARES ESPECIFICADOS,1,3.0,0.8,claude
INFERTILIDAD FEMENINA DE ORIGEN TUBÁRICO,2,3.0,0.8,claude
GASTROSTOMÍA,2,3.0,0.8,claude
BOCIO DISHORMOGENÉTICO,1,3.0,0.8,claude
RIGIDEZ ABDOMINAL,1,3.0,0.8,claude
TRAUMATISMO DEL APARATO URINARIO Y DE LOS ORGANOS PELVICOS,2,3.0,0.8,claude
KERNICTERUS DEBIDO A INCOMPATIBILIDAD,2,3.0,0.8,claude
LEUCEMIA DE MASTOCITOS,3,3.0,0.95,claude
"QUEMADURA SOLAR, NO ESPECIFICADA",1,3.0,0.95,claude
INFLAMACION CORIORRETINIANA,2,3.0,0.8,claude
QUEMADURA Y CORROSION DEL TOBILLO Y DEL PIE,2,3.0,0.8,claude
HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES FEMENINOS,1,3.0,0.8,claude
"EXPLOSIÓN Y ROTURA DE CILINDRO CON GAS, VIVIENDA",2,3.0,0.8,claude
"ALTERACIONES HEREDITARIAS DE LA ESTRUCTURA DENTARIA, NO CLASIFICADAS EN OTRA PARTE",1,3.0,0.8,claude
"DIABETES MELLITUS ASOCIADA CON DESNUTRICIÓN, CON COMA",3,3.0,0.8,claude
TUMOR BENIGNO DEL OIDO MEDIO Y DEL SISTEMA RESPIRATORIO,2,3.0,0.8,claude
TUMOR MALIGNO DEL TERCIO MEDIO DEL ESÓFAGO,3,3.0,0.95,claude
ESTRÍAS ATRÓFICAS,1,3.0,0.95,claude
MIASIS CUTÁNEA,1,3.0,0.8,claude
PRUEBA Y AJUSTE DE OTROS DISPOSITIVOS RELACIONADOS CON EL SISTEMA NERVIOSO Y LOS SENTIDOS ESPECIALES,1,3.0,0.8,claude
"HERIDAS MÚLTIPLES DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS",2,3.0,0.8,claude
MALFORMACIÓN CONGÉNITA DE LA RETINA,2,3.0,0.8,claude
"MALFORMACIONES CONGENITAS DE LOS PARPADOS, DEL APARATO LAGRIMAL Y DE LA ORBITA",2,3.0,0.8,claude
AMILOIDOSIS DE LA PIEL (E85.-Å),1,3.0,0.8,claude
SARAMPIÓN SIN COMPLICACIONES,1,3.0,0.8,claude
OTITITS EXTERNA EN OTRAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE,1,3.0,0.8,claude
OTRAS COMPLICACIONES DE LA ANESTESIA,2,3.0,0.8,claude
ESTENOSIS DE LA ARTERIA PULMONAR,3,3.0,0.8,claude
NIVELES ANORMALES DE OTRAS ENZIMAS EN SUERO,1,3.0,0.8,claude
FETO Y RECIÉN NACIDO AFECTADOS POR OTRAS COMPLICACIONES DEL CORDÓN UMBILICAL Y LAS NO ESPECIFICADAS,2,3.0,0.8,claude
