causa,frecuencia,monto_total,pct_cobertura,pct_acumulado,rango
ALTERACIONES DEL EQUILIBRIO DEL POTASIO EN EL RECIÉN NACIDO,2,38732.259999999995,0.0,99.9623,7955
"ALTERACIONES DEL HABLA, NO CLASIFICADAS EN OTRA PARTE",2,309981.26,0.0,99.9623,7956
AMPUTACION TRAUMATICA EN LA ARTICULACION DEL HOMBRO Y DEL BRAZO,2,7629.8,0.0,99.9623,7957
AMPUTACIÓN DE MIEMBRO(S),2,265776.04,0.0,99.9623,7958
ENFERMEDADES DEL TIMO,2,274866.58,0.0,99.9623,7959
"ENFERMEDADES REUMATICAS DEL ENDOCARDIO, VALVULA NO ESPECIFICADA",2,80298.0,0.0,99.9623,7960
ENFISEMA,2,159492.13,0.0,99.9623,7961
AMNESIA ANTERÓGRADA,2,44668.53,0.0,99.9623,7962
AMPUTACION TRAUMATICA DE PARTE NO ESPECIFICADA DE LA CABEZA,2,281325.27,0.0,99.9623,7963
OTRAS HEMORRAGIAS FETALES Y NEONATALES ESPECIFICADAS,2,145087.21,0.0,99.9623,7964
"ENVENENAMIENTO POR PSICOTROPICOS, NO CLASIFICADOS EN OTRA PARTE: ANTIDEPRESIVOS TRICICLICOS Y TETRACICLICOS",2,34094.31,0.0,99.9623,7965
"ENVENENAMIENTO POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, DE INTENCION NO DETERMINADA",2,24594.68,0.0,99.9623,7966
"VASCULITIS LIMITADA A LA PIEL, NO CLASIFICADO EN O",2,75532.63,0.0,99.9623,7967
ENVENENAMIENTO POR OTROS AGENTES Y LOS NO ESPECIFICADOS DE ACCIÓN PRINCIPAL SOBRE EL SISTEMA RESPIRATORIO,2,0.0,0.0,99.9623,7968
MOVIMIENTOS INVOLUNTARIOS ANORMALES,2,6965.780000000001,0.0,99.9623,7969
ISQUEMIA TRAUMÁTICA DE MÚSCULO,2,299066.72,0.0,99.9623,7970
NEUMOCONIOSIS DEBIDA A POLVO DE SILICE,2,761873.94,0.0,99.9623,7971
RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES DEL PULMÓN,2,38194.49,0.0,99.9623,7972
"FALLA DE LA INDUCCIÓN MÉDICA DEL ABORTO, SIN COMPLICACIÓN",2,21632.82,0.0,99.9623,7973
FALLA DE LA RESPUESTA GENITAL,2,20334.18,0.0,99.9623,7974
TUMOR MALIGNO DE LA HENDIDURA BRANQUIAL,2,105736.17,0.0,99.9623,7975
"EXPOSICION A CORRIENTE ELECTRICA NO ESPECIFICADA: ESCUELAS, OTRAS INSTITUCIONES",2,40280.61,0.0,99.9623,7976
"FALLA DE LA INDUCCION MEDICA DEL ABORTO, SIN COMPLICACION",2,79405.9,0.0,99.9623,7977
FETO Y RECIÉN NACIDO AFECTADOS POR CORIOAMNIONITIS,2,34577.87,0.0,99.9623,7978
TRASTORNO DE ANSIEDAD SOCIAL EN LA NIÑEZ,2,15482.560000000001,0.0,99.9623,7979
IRRITABILIDAD Y ENOJO,2,625.95,0.0,99.9623,7980
ASPIRACION NEONATAL DE LECHE Y ALIMENTO REGURGITADO,2,71240.65,0.0,99.9623,7981
"INHALACIÓN E INGESTIÓN DE OTROS OBJETOS QUE CAUSAN OBSTRUCCIÓN DE LAS VÍAS RESPIRATORIAS, CALLES Y CARRETERAS",2,64521.02,0.0,99.9623,7982
NECESIDAD DE INMUNIZACIÓN SÓLO CONTRA OTRA ENFERMEDAD BACTERIANA,2,6350.0,0.0,99.9623,7983
NEFROPATÍA INDUCIDA POR METALES PESADOS,2,104387.52,0.0,99.9623,7984
"NEFROPATÍA INDUCIDA POR OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS",2,87796.65,0.0,99.9623,7985
"LESIÓN AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, LUGAR NO ESPECIFICADO",2,7400.0,0.0,99.9623,7986
TRABAJO DE PARTO PROLONGADO,2,57380.95,0.0,99.9623,7987
OTROS TRASTORNOS ESPECIFICADOS DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO RELACIONADOS CON RADIACIÓN,2,12762.59,0.0,99.9623,7988
OTRAS INFECCIONES GONOCÓCICAS,2,65671.03,0.0,99.9623,7989
TUMOR BENIGNO DEL URÉTER,2,198867.75,0.0,99.9623,7990
OTROS TRAUMATISMOS DEL CORAZÓN,2,11622.0,0.0,99.9623,7991
"CICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA",2,838563.6,0.0,99.9623,7992
"DERMATITIS DE CONTACTO, FORMA NO ESPECIFICADA, DEBIDA A ALIMENTOS EN CONTACTO CON LA PIEL",2,6743.639999999999,0.0,99.9623,7993
NEUMOPERICARDIO ORIGINADO EN EL PERÍODO PERINATAL,2,0.0,0.0,99.9623,7994
NEURASTENIA,2,31850.7,0.0,99.9623,7995
ASPERGILOSIS DISEMINADA,2,406225.85,0.0,99.9623,7996
"TRASTORNO DE LA PERSONALIDAD, ORGÁNICO",2,8730.02,0.0,99.9623,7997
DISPLASIA VULVAR MODERADA,2,55493.62,0.0,99.9623,7998
"DISPOSITIVOS GINECOLÓGICOS Y OBSTÉTRICOS ASOCIADOS CON INCIDENTES ADVERSOS, DISPOSITIVOS PROTÉSICOS Y OTROS IMPLANTES, MATERIALES Y ACCESORIOS",2,2990.5699999999997,0.0,99.9623,7999
KWASHIORKOR,2,247306.61,0.0,99.9623,8000
LACERACIÓN ANTIGUA DEL CUELLO DEL ÚTERO,2,52734.65,0.0,99.9623,8001
"TRASTORNO DE LA ESCLERÓTICA, NO ESPECIFICADO",2,104589.70000000001,0.0,99.9623,8002
INSUFICIENCIA CARDÍACA NEONATAL,2,108222.42,0.0,99.9623,8003
INTERVENCIÓN LEGAL CON DISPARO DE ARMA DE FUEGO,2,129165.53,0.0,99.9623,8004
"RUPTURA DE MÚSCULO PAPILAR, NO CLASIFICADA EN OTRA PARTE",2,80819.47,0.0,99.9623,8005
CONTACTO CON Y EXPOSICIÓN A HEPATITIS VIRAL,2,13411.98,0.0,99.9623,8006
OTRAS MALFORMACIONES CONGÉNITAS DEL IRIS,2,29967.0,0.0,99.9623,8007
"AGRESIÓN CON OTROS PRODUCTOS QUÍMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS, COMERCIO Y ÁREA DE SERVICIOS",2,191014.09,0.0,99.9623,8008
"AGRESIÓN SEXUAL CON FUERZA CORPORAL, VIVIENDA",2,9702.880000000001,0.0,99.9623,8009
"EXPOSICIÓN A IGNICIÓN O FUSIÓN DE OTRAS ROPAS Y ACCESORIOS, VIVIENDA",2,82978.63,0.0,99.9623,8010
"EXPOSICIÓN A OTROS FACTORES ESPECIFICADOS, VIVIENDA",2,10681.94,0.0,99.9623,8011
ATENCION MATERNA POR OTROS PROBLEMAS FETALES CONOCIDOS O PRESUNTOS,2,32295.010000000002,0.0,99.9623,8012
INFECCIÓN GONOCÓCICA DEL ANO Y DEL RECTO,2,90691.45,0.0,99.9623,8013
NEUMONÍA CONGÉNITA DEBIDA A ESCHERICHIA COLI,2,755864.0599999999,0.0,99.9623,8014
NEUMONÍA CONGÉNITA DEBIDA A ESTAFILOCOCOS,2,565862.48,0.0,99.9623,8015
NEUMONÍA CONGÉNITA DEBIDA A ESTREPTOCOCOS DEL GRUPO B,2,143486.73,0.0,99.9623,8016
INGESTA INSUFICIENTE DE ALIMENTOS Y AGUA DEBIDA A DESCUIDO PERSONAL,2,5447.299999999999,0.0,99.9623,8017
"TRASTORNO DISOCIATIVO [DE CONVERSIÓN], NO ESPECIFICADO",2,12467.75,0.0,99.9623,8018
"MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, INSTITUCIÓN RESIDENCIAL",2,18280.64,0.0,99.9623,8019
RUPTURA DE LAS CUERDAS TENDINOSAS COMO COMPLICACIÓN PRESENTE POSTERIOR AL INFARTO AGUDO DEL MIOCARDIO,2,562955.13,0.0,99.9623,8020
AMPUTACIÓN TRAUMÁTICA EN ALGÚN NIVEL ENTRE LA CADERA Y LA RODILLA,2,1532556.17,0.0,99.9623,8021
AMPUTACIÓN TRAUMÁTICA EN LA ARTICULACIÓN DEL HOMBRO,2,57767.350000000006,0.0,99.9623,8022
ANEMIA APLÁSTICA DEBIDA A OTROS AGENTES EXTERNOS,2,884166.6,0.0,99.9623,8023
FLATULENCIA Y AFECCIONES AFINES,2,1832.76,0.0,99.9623,8024
"ENFERMEDAD MENINGOCÓCICA, NO ESPECIFICADA",2,2029.04,0.0,99.9623,8025
"AMPUTACIÓN TRAUMÁTICA DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL ABDOMEN, REGIÓN LUMBOSACRA Y PELVIS",2,24083.36,0.0,99.9623,8026
"ENFERMEDAD POR VIH, RESULTANTE EN TUMORES MALIGNOS MÚLTIPLES",2,8985283.700000001,0.0,99.9623,8027
"TRASTORNO LOCALIZADO DEL TEJIDO CONJUNTIVO, NO ESPECIFICADO",2,86343.73000000001,0.0,99.9623,8028
ATENCIÓN MATERNA POR CABEZA ALTA EN GESTACIÓN A TÉRMINO,2,0.0,0.0,99.9623,8029
ATENCIÓN MATERNA POR DESPROPORCIÓN DEBIDA A ESTRECHEZ GENERAL DE LA PELVIS,2,60204.92,0.0,99.9623,8030
TRASTORNO COGNOSCITIVO LEVE,2,33167.96,0.0,99.9623,8031
BRONCOMALACIA CONGÉNITA,2,252468.24,0.0,99.9623,8032
BLOQUEO CARDIACO CONGENITO,2,-14531.170000000002,0.0,99.9623,8033
FOBIAS SOCIALES,2,207328.16,0.0,99.9623,8034
AMPUTACIÓN TRAUMÁTICA DE PARTE NO ESPECIFICADA DE LA CABEZA,2,9158.23,0.0,99.9623,8035
"AMPUTACIÓN TRAUMÁTICA DE UNA MANO Y EL OTRO BRAZO [CUALQUIER NIVEL, EXCEPTO MANO]",2,64846.880000000005,0.0,99.9623,8036
DERMATITIS ALÉRGICA DE CONTACTO DEBIDA A ADHESIVOS,2,20000.0,0.0,99.9623,8037
SARCOMA DE KAPOSI DE SITIO NO ESPECIFICADO,2,84132.67,0.0,99.9623,8038
SARCOIDOSIS,2,249748.53999999998,0.0,99.9623,8039
"ALCOHOLISMO, NIVEL DE INTOXICACIÓN NO ESPECIFICADO",2,11809.6,0.0,99.9623,8040
TUMOR MALIGNO DE LA REGIÓN POSTCRICOIDEA,2,342844.14,0.0,99.9623,8041
AHOGAMIENTO Y SUMERSION CONSECUTIVOS A CAIDA EN UNA PISCINA: VIVIENDA,2,12853.650000000001,0.0,99.9623,8042
"AHOGAMIENTO Y SUMERSIÓN NO ESPECIFICADOS, VIVIENDA",2,198322.34999999998,0.0,99.9623,8043
"AHOGAMIENTO Y SUMERSIÓN, DE INTENCIÓN NO DETERMINADA, INSTITUCIÓN RESIDENCIAL",2,381487.29,0.0,99.9623,8044
OTRAS FORMAS DE ACTINOMICOSIS,2,66714.33,0.0,99.9623,8045
FÍSTULA CONGÉNITA ENTRE EL ÚTERO Y EL TRACTO DIGESTIVO Y URINARIO,2,19473.12,0.0,99.9623,8046
"TRASTORNO NO REUMÁTICO DE LA VÁLVULA TRICÚSPIDE, NO ESPECIFICADO",2,26273.42,0.0,99.9623,8047
TRASTORNO PARANOIDE DE LA PERSONALIDAD,2,72319.8,0.0,99.9623,8048
TRASTORNO POR TIC MOTOR O VOCAL CRÓNICO,2,16454.54,0.0,99.9623,8049
INFERTILIDAD FEMENINA DE ORIGEN UTERINO,2,68733.74,0.0,99.9623,8050
TRASTORNO NO ESPECIFICADO DEL SISTEMA CIRCULATORIO CONSECUTIVO A PROCEDIMIENTOS,2,54011.02,0.0,99.9623,8051
TRASTORNO NO ORGÁNICO DEL CICLO SUEÑO-VIGILIA,2,58051.68000000001,0.0,99.9623,8052
QUISTE EMBRIONARIO DEL LIGAMENTO ANCHO,2,283681.05000000005,0.0,99.9623,8053
RABIA URBANA,2,94259.15000000001,0.0,99.9623,8054
NEUMONITIS DEBIDA A HIPERSENSIBILIDAD AL POLVO ORGANICO,2,1608728.63,0.0,99.9623,8055
NEUMONITIS DEBIDA A SOLIDOS Y LIQUIDOS,2,16484.32,0.0,99.9623,8056
NEUMONITIS POR ASPIRACIÓN DEBIDA A LA ANESTESIA ADMINISTRADA DURANTE EL TRABAJO DE PARTO Y EL PARTO,2,74405.62999999999,0.0,99.9623,8057
GAMMOPATIA MONOCLONAL,2,1349966.83,0.0,99.9623,8058
"OTRAS FIEBRES VIRALES HEMORRAGICAS, NO CLASIFICADAS EN OTRA PARTE",2,0.0,0.0,99.9623,8059
OTRAS FIEBRES VIRALES TRANSMITIDAS POR MOSQUITOS,2,92124.15,0.0,99.9623,8060
NECESIDAD DE ASISTENCIA DEBIDA A MOVILIDAD REDUCIDA,2,5380.89,0.0,99.9623,8061
TRASPLANTE DE HUESO,2,329447.0,0.0,99.9623,8062
"TRASTORNO AFECTIVO BIPOLAR, EPISODIO DEPRESIVO GRAVE PRESENTE CON SÍNTOMAS PSICÓTICOS",2,337587.12,0.0,99.9623,8063
"ATENCION MATERNA POR ANORMALIDAD O LESION FETAL, CONOCIDA O PRESUNTA",2,71308.01,0.0,99.9623,8064
ATENCION MATERNA POR ANORMALIDADES CONOCIDAS O PRESUNTAS DE LOS ORGANOS PELVIANOS DE LA MADRE,2,38533.979999999996,0.0,99.9623,8065
"TRABAJO DE PARTO Y PARTO COMPLICADOS POR SUFRIMIENTO FETAL, SIN OTRA ESPECIFICACION",2,40764.79,0.0,99.9623,8066
TRASPLANTE DE CÓRNEA,2,13012.28,0.0,99.9623,8067
QUISTE CONGÉNITO DEL PÁNCREAS,2,194238.46,0.0,99.9623,8068
"OCUPANTE DE AUTOMÓVIL LESIONADO POR COLISIÓN CON OTRO AUTOMÓVIL, CAMIONETA O FURGONETA, PERSONA QUE VIAJA FUERA DEL VEHÍCULO, LESIONADA EN ACCIDENTE DE TRÁNSITO",2,4752.0,0.0,99.9623,8069
INFECCIÓN DEL PULMÓN DEBIDA A ECHINOCOCCUS GRANULOSUS,2,954330.8200000001,0.0,99.9623,8070
ARTROPATÍA EN LA ENFERMEDAD DE CROHN [ENTERITIS REGIONAL],2,862341.0,0.0,99.9623,8071
QUEMADURAS QUE AFECTAN DEL 70 AL 79% DE LA SUPERFICIE DEL CUERPO,2,167172.19,0.0,99.9623,8072
NEUROMIOPATÍA Y NEUROPATÍA PARANEOPLÁSICA,2,13510.86,0.0,99.9623,8073
INFECCIÓN DE DISCO INTERVERTEBRAL (PIÓGENA),2,18321.04,0.0,99.9623,8074
INFECCIÓN DE TRANSMISIÓN SEXUAL DE OTROS SITIOS DEBIDA A CLAMIDIAS,2,21750.260000000002,0.0,99.9623,8075
DELIRIO SUPERPUESTO A UN CUADRO DE DEMENCIA,2,135879.24,0.0,99.9623,8076
"OTRAS ENFERMEDADES VIRALES, NO CLASIFICADAS EN OTRA PARTE",2,26933.13,0.0,99.9623,8077
"CHOQUE O EMPELLÓN CONTRA OTRA PERSONA, VIVIENDA",2,78623.26999999999,0.0,99.9623,8078
OTRAS ENFERMEDADES REUMÁTICAS AGUDAS DEL CORAZÓN,2,972713.35,0.0,99.9623,8079
HALLAZGO DE OTRAS SUSTANCIAS ESPECIFICADAS QUE NORMALMENTE NO SE ENCUENTRAN EN LA SANGRE,2,84989.44,0.0,99.9623,8080
HALLAZGOS ANORMALES EN DIAGNOSTICO POR IMAGEN DEL SISTEMA NERVIOSO CENTRAL,2,987235.7300000001,0.0,99.9623,8081
OTRAS FORMAS DE ERISIPELOIDE,2,426438.83,0.0,99.9623,8082
OTRAS FORMAS DE LISTERIOSIS,2,294395.68,0.0,99.9623,8083
INFECCION MENINGOCOCIC A NO ESPECIFICADA,2,1299619.8499999999,0.0,99.9623,8084
MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL,2,10927.99,0.0,99.9623,8085
SARAMPION,2,1077898.73,0.0,99.9623,8086
"DERMATITIS DE CONTACTO POR IRRITANTES, DEBIDA A ACEITES Y GRASAS",2,14251.18,0.0,99.9623,8087
INFECCIÓN Y REACCIÓN INFLAMATORIA DEBIDAS A DISPOSITIVO DE FIJACIÓN INTERNA [CUALQUIER SITIO],2,20322.69,0.0,99.9623,8088
"INFECCIÓN Y REACCIÓN INFLAMATORIA DEBIDAS A OTROS DISPOSITIVOS PROTÉSICOS, IMPLANTES E INJERTOS INTERNOS",2,39449.45,0.0,99.9623,8089
CALLOS Y CALLOSIDADES,2,83014.3,0.0,99.9623,8090
CAMBIOS EN LA TEXTURA DE LA PIEL,2,10864.99,0.0,99.9623,8091
ANEMIA POR DEFICIENCIA DE VITAMINA B12 DEBIDA A MALA ABSORCION SELECTIVA DE VITAMINA B12 CON PROTEINURIA,2,83025.98000000001,0.0,99.9623,8092
ALCALOSIS,2,44953.57,0.0,99.9623,8093
OTROS TRASTORNOS DISOCIATIVOS [DE CONVERSIÓN],2,36790.05,0.0,99.9623,8094
OTROS TRASTORNOS ENCEFÁLICOS ESPECIFICADOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,2,324170.36000000004,0.0,99.9623,8095
TIÑA DE LA MANO,2,4854.7,0.0,99.9623,8096
LEISHMANIASIS CUTÁNEA,2,88792.56,0.0,99.9623,8097
"MOSAICO, LINEAS CON NUMERO VARIABLE DE CROMOSOMAS X",2,79792.63,0.0,99.9623,8098
"MOSIACO 45, X/46, XX O XY",2,211555.91000000003,0.0,99.9623,8099
MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO,2,64976.95,0.0,99.9623,8100
EXAMEN DE PESQUISA ESPECIAL PARA TRASTORNOS CARDIO,2,4436.52,0.0,99.9623,8101
EXAMEN DE PESQUISA ESPECIAL PARA TRASTORNOS CARDIOVASCULARES,2,11736.64,0.0,99.9623,8102
EXAMEN DE PESQUISA ESPECIAL PARA TRASTORNOS DE LA NUTRICIÓN,2,6203.04,0.0,99.9623,8103
TUMOR MALIGNO DE LOS GANGLIOS LINFÁTICOS INTRAABDOMINALES,2,165109.80000000002,0.0,99.9623,8104
"TUMOR MALIGNO DE LOS HUESOS Y DE LOS CARTILAGOS ARTICULARES, DE OTROS SITIOS Y DE SITIOS NO ESPECIFICADOS",2,100562.1,0.0,99.9623,8105
OTRAS OSTEOMIELITIS HEMATÓGENAS CRÓNICAS,2,7094.330000000001,0.0,99.9623,8106
COMPLICACIONES VENOSAS Y HEMORROIDES EN EL EMBARAZO,2,134912.26,0.0,99.9623,8107
COMPLICACIÓN MECÁNICA DE DERIVACIÓN DE ARTERIA CORONARIA E INJERTO VALVULAR,2,949262.13,0.0,99.9623,8108
OCLUSIÓN Y ESTENOSIS DE LA ARTERIA CEREBRAL ANTERIOR,2,313284.2,0.0,99.9623,8109
PÓLIPO DEL OÍDO MEDIO,2,50568.06,0.0,99.9623,8110
QUEMADURA DE OTROS ÓRGANOS INTERNOS Y DE LOS NO ESPECIFICADOS,2,26482.809999999998,0.0,99.9623,8111
"COMPLICACIONES VASCULARES CONSECUTIVAS A INFUSIÓN, TRANSFUSIÓN E INYECCIÓN TERAPÉUTICA",2,597152.3300000001,0.0,99.9623,8112
"CONTACTO TRAUMATICO CON OBJETO CORTANTE, DE INTENCION NO DETERMINADA",2,3015.58,0.0,99.9623,8113
OTRAS TALASEMIAS,2,6997.9400000000005,0.0,99.9623,8114
OTROS TRASTORNOS DEL HUMOR [AFECTIVOS] PERSISTENTES,2,31905.0,0.0,99.9623,8115
OTROS TRASTORNOS DEL LIQUIDO AMNIOTICO Y DE LAS MEMBRANAS,2,47556.909999999996,0.0,99.9623,8116
PARAPLEJIA FLACIDA,2,290511.99,0.0,99.9623,8117
CUADRIPLEJÍA FLÁCIDA,2,67634.70999999999,0.0,99.9623,8118
"CUERPO EXTRAÐO EN LAS VIAS GENITOURINARIAS, PARTE NO ESPECIFICADA",2,57648.08,0.0,99.9623,8119
TRASTORNOS DE LA ORBITA,2,343088.29,0.0,99.9623,8120
TRASTORNOS DE LA VALVULA PULMONAR,2,300076.81,0.0,99.9623,8121
INFARTO DEL HÍGADO,2,3365793.3499999996,0.0,99.9623,8122
DUPLICACIÓN DE LA VAGINA,2,38972.72,0.0,99.9623,8123
INFECCIONES CONGÉNITAS POR VIRUS DEL HERPES SIMPLE,2,11028.53,0.0,99.9623,8124
DEMENCIA EN LA ENFERMEDAD DE CREUTZFELDT-JAKOB,2,1385.98,0.0,99.9623,8125
DEMENCIA EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE,2,24509.79,0.0,99.9623,8126
QUEMADURA Y CORROSION DE LAS VIAS RESPIRATORIAS,2,24175.739999999998,0.0,99.9623,8127
HALITOSIS,2,6491.41,0.0,99.9623,8128
"HALLAZGO ANORMAL EN LA QUIMICA SANGUINEA, SIN OTRA ESPECIFICACION",2,12763.9,0.0,99.9623,8129
OTRAS ENFERMEDADES INFLAMATORIAS DE LA VAGINA Y DE,2,15317.700000000004,0.0,99.9623,8130
OTROS TÉTANOS,2,53730.58,0.0,99.9623,8131
PANCREATITIS POR PAROTIDITIS (K87.1*),2,63973.21,0.0,99.9623,8132
LEUCOPLASIA PILOSA,2,6173.790000000001,0.0,99.9623,8133
"SÍNDROME NEFRÍTICO NO ESPECIFICADO, GLOMERULONEFRITIS PROLIFERATIVA ENDOCAPILAR DIFUSA",2,209514.0,0.0,99.9623,8134
DISCORDANCIA DE LA CONEXIÓN AURICULOVENTRICULAR,2,12703.4,0.0,99.9623,8135
SECUELAS DE TUBERCULOSIS DE HUESOS Y ARTICULACIONES,2,126044.02,0.0,99.9623,8136
SEPSIS DEBIDA A HAEMOPHILUS INFLUENZAE,2,495.2,0.0,99.9623,8137
DIFICULTAD NEONATAL EN LA LACTANCIA MATERNA,2,77405.45,0.0,99.9623,8138
DIFILOBOTRIASIS INTESTINAL,2,30657.46,0.0,99.9623,8139
SÍNDROMES CONSECUTIVOS A LA CIRUGÍA GÁSTRICA,2,23210.53,0.0,99.9623,8140
PARTO CON FÓRCEPS MEDIO,2,50921.12,0.0,99.9623,8141
EFECTO TOXICO DE OTRAS SUSTANCIAS Y LAS NO ESPECIF,2,6190.73,0.0,99.9623,8142
EFECTO TOXICO DE SUSTANCIAS CORROSIVAS: ACIDOS CORROSIVOS Y SUSTANCIAS ACIDAS SIMILARES,2,13677.75,0.0,99.9623,8143
"TRASTORNOS DE LOS LEUCOCITOS, NO ESPECIFICADO",2,2780.29,0.0,99.9623,8144
TRASTORNOS DE OTROS ORGANOS DIGESTIVOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,2,42265.18,0.0,99.9623,8145
EFECTO TOXICO DE LOS DERIVADOS HALOGENADOS DE LOS HIDROCARBUROS ALIFATICOS Y AROMATICOS: TETRACLORURO DE CARBONO,2,19232.109999999997,0.0,99.9623,8146
"OCUPANTE DE AUTOBÚS LESIONADO POR COLISIÓN CON OBJETO FIJO O ESTACIONADO, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO",2,510.0,0.0,99.9623,8147
SECUELAS DE LA DESNUTRICIÓN PROTEICOCALÓRICA,2,22524.910000000003,0.0,99.9623,8148
OBJETO EXTRAÑO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE OPERACIÓN QUIRÚRGICA,2,14323.32,0.0,99.9623,8149
CRIPTOCOCOSIS PULMONAR,2,1404598.49,0.0,99.9623,8150
HALLAZGOS ANORMALES EN EL EXAMEN MICROBIOLÓGICO DE LA ORINA,2,2200.5099999999998,0.0,99.9623,8151
HALLAZGOS ANORMALES EN MUESTRAS TOMADAS DE ORGANOS GENITALES MASCULINOS,2,51116.8,0.0,99.9623,8152
"HEMORRAGIA ANTEPARTO, NO CLASIFICADA EN OTRA PARTE",2,2910.21,0.0,99.9623,8153
HEMORRAGIA DE LA GARGANTA,2,43323.57000000001,0.0,99.9623,8154
HALLAZGOS ANORMALES EN DIAGNÓSTICO POR IMAGEN DE OTRAS PARTES DEL SISTEMA OSTEOMUSCULAR,2,15148.83,0.0,99.9623,8155
PARTO CON FORCEPS DE OTROS TIPOS Y LOS NO ESPECIFICADOS,2,35995.26,0.0,99.9623,8156
COMPLICACIÓN MECÁNICA DE DISPOSITIVO DE FIJACIÓN INTERNA DE HUESOS DE UN MIEMBRO,2,237920.91,0.0,99.9623,8157
"COMPLICACIÓN MECÁNICA DE OTROS DISPOSITIVOS PROTÉSICOS, IMPLANTES E INJERTOS OCULARES",2,24788.4,0.0,99.9623,8158
ATENCIÓN MATERNA POR OTRAS PRESENTACIONES ANORMALES DEL FETO,2,69710.05,0.0,99.9623,8159
ATENCIÓN MATERNA POR POSICIÓN FETAL OBLICUA O TRANSVERSA,2,82828.23,0.0,99.9623,8160
DERMATO(POLI)MIOSITIS EN ENFERMEDAD NEOPLASICA (C00-D48Å),2,10001.439999999999,0.0,99.9623,8161
"DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, CALLES Y CARRETERAS",2,253336.77,0.0,99.9623,8162
"INFECCION POR MICOBACTERIA, NO ESPECIFICADA",2,213147.35,0.0,99.9623,8163
OBJETO EXTRAÑO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE INYECCIÓN O INMUNIZACIÓN,2,119317.81,0.0,99.9623,8164
HOMBRE CON CROMOSOMA SEXUAL ESTRUCTURALMENTE ANORMAL,2,72888.68,0.0,99.9623,8165
ICTERICIA NEONATAL DEBIDA A HEMORRAGIA,2,140746.85,0.0,99.9623,8166
TRASTORNOS DEL METABOLISMO DE LA TIROSINA,2,34674.77,0.0,99.9623,8167
TRASTORNOS DEL MUSCULO Y DE LA UNION NEUROMUSCULAR EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,2,15660.26,0.0,99.9623,8168
TRASTORNOS DEL NERVIO HIPOGLOSO,2,67602.48,0.0,99.9623,8169
TRASTORNOS DEL OIDO EXTERNO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,2,4844.93,0.0,99.9623,8170
EFECTO TOXICO DE SUSTANCIAS NOCIVAS INGERIDAS COMO ALIMENTOS MARINOS: ENVENENAMIENTO CIGUATERO POR PESCADO,2,235348.60000000003,0.0,99.9623,8171
EFECTO TOXICO DEL ALCOHOL: ETANOL,2,348995.22,0.0,99.9623,8172
ENCEFALITIS AUSTRALIANA,2,237653.18000000002,0.0,99.9623,8173
"ENCEFALITIS VIRAL TRANSMITIDA POR ARTROPODOS, SIN OTRA ESPECIFICACIËN",2,42514.939999999995,0.0,99.9623,8174
"PEATON LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE, Y EN LOS NO ESPECIFICADOS",2,31480.0,0.0,99.9623,8175
PEATÓN LESIONADO EN ACCIDENTE NO DE TRÁNSITO NO ESPECIFICADO,2,535424.0,0.0,99.9623,8176
"CUERPO EXTRAÑO QUE PENETRA POR EL OJO U ORIFICIO NATURAL, CALLES Y CARRETERAS",2,114136.97,0.0,99.9623,8177
OCUPANTE DE TREN O VEHICULO DE RIELES LESIONADO PO,2,115512.93,0.0,99.9623,8178
HISTORIA PERSONAL DE USO (PRESENTE) DE OTROS MEDICAMENTOS POR LARGO TIEMPO,2,1076.2,0.0,99.9623,8179
HOLOPROSENCEFALIA,2,2286306.55,0.0,99.9623,8180
DUPLICACIÓN DEL INTESTINO,2,270632.81999999995,0.0,99.9623,8181
CANDIDIASIS DE LA PIEL Y LAS UÑAS,2,14349.720000000001,0.0,99.9623,8182
CUERPO EXTRAÑO EN LA VEJIGA,2,13852.16,0.0,99.9623,8183
CUERPO EXTRAÑO EN LAS VIAS GENITOURINARIAS,2,0.0,0.0,99.9623,8184
